"Education","Marital_Status","Income","Recency","NumWebVisitsMonth","Total_Spending","Age","Children","TotalNumPurchases","TotalAcceptedCmp"
2,0,25509,15,9,101,44,1,9,1
1,1,94642,35,1,2211,67,0,21,2
2,1,58646,3,4,140,56,1,8,0
1,0,53201,49,7,415,43,2,22,0
1,1,21994,4,5,22,61,1,4,0
1,1,57113,45,7,263,40,2,16,0
1,1,51373,37,4,393,27,0,12,0
1,1,23477,39,8,147,32,1,10,0
1,1,58116,38,2,443,62,1,16,0
2,0,72968,8,3,1958,55,0,19,2
2,1,39791,89,7,174,47,1,10,0
2,0,91712,47,3,2217,71,0,27,2
1,0,94472,75,5,1691,60,1,16,2
1,1,13672,86,8,25,58,2,6,0
0,1,96547,4,2,809,38,0,21,4
1,1,79205,73,4,895,43,0,16,2
2,1,56559,46,4,484,43,1,18,0
2,1,32644,38,8,413,45,1,18,1
0,0,67506,73,3,331,38,1,12,0
1,0,24206,66,6,25,48,1,5,0
2,0,28420,36,6,13,51,1,4,0
1,1,22979,29,8,115,48,1,10,1
1,0,33279,29,3,16,52,0,4,0
2,0,46423,6,7,92,46,2,9,0
1,1,30368,97,8,52,41,1,7,0
1,1,63684,61,5,1464,48,1,23,0
1,0,41638,68,8,441,54,1,17,1
2,0,68805,73,2,283,59,1,12,0
2,1,65814,90,5,747,52,1,23,0
1,0,71964,81,3,1870,60,0,17,0
1,0,39146,1,8,165,32,1,11,0
1,1,96876,79,2,1941,41,0,24,4
0,1,34445,92,9,839,37,0,27,0
1,0,68281,31,5,1655,60,0,25,1
0,1,37284,46,6,23,43,2,4,0
1,1,36790,14,9,66,35,0,6,1
1,1,27943,89,8,37,51,2,8,0
1,0,22263,31,6,21,67,2,6,0
1,1,30261,75,8,22,46,3,4,0
1,1,28587,42,6,78,40,1,9,0
2,1,43815,53,6,79,36,1,6,0
1,1,48195,53,6,265,62,2,17,0
2,1,77027,23,4,1175,66,1,19,0
2,1,71322,57,4,1305,53,1,28,0
2,1,32765,49,5,46,39,1,8,0
1,1,29672,6,6,25,53,2,4,0
1,0,23272,29,4,46,65,0,5,0
2,1,49912,5,8,874,69,1,26,2
0,1,7500,98,9,100,33,1,10,0
2,0,68117,80,6,930,71,1,25,2
1,1,67225,4,5,868,63,1,23,0
1,1,17649,70,8,45,42,1,9,0
1,1,55914,32,7,1260,43,1,29,0
1,1,40059,82,8,414,34,1,12,1
1,1,60905,27,2,392,68,1,15,0
1,1,75330,94,6,1109,41,2,29,0
1,0,60689,23,3,639,67,1,22,0
1,1,38680,97,7,79,34,1,6,0
1,1,61416,25,6,1665,36,0,24,1
1,0,49767,92,4,692,27,0,18,0
1,0,83273,98,7,1392,48,3,29,0
1,1,29009,19,6,44,37,1,7,0
2,1,45057,80,5,50,39,1,6,0
1,1,37150,80,7,467,47,1,21,0
1,0,43020,79,6,223,48,1,12,0
1,1,53154,50,4,158,59,1,9,0
1,1,65308,60,4,1211,45,0,28,2
1,0,76467,44,6,1575,48,1,14,1
0,1,81044,0,1,1208,71,0,22,0
1,1,32871,28,4,43,67,2,5,0
1,0,55801,35,7,527,43,2,21,1
1,0,76320,49,2,932,59,1,15,0
2,0,36927,46,8,71,63,2,8,0
1,1,48794,97,4,54,65,2,5,0
1,0,23478,51,8,129,53,0,7,0
1,0,71128,80,7,1615,45,1,27,0
2,0,70179,10,5,1034,42,1,26,0
1,1,59462,29,7,1088,68,1,25,0
1,1,38361,74,7,137,49,1,10,0
2,1,70038,54,2,1244,36,0,17,0
1,1,42554,93,4,41,40,2,7,0
1,1,67445,63,6,1174,44,1,32,0
1,0,67046,92,2,993,67,1,15,0
1,1,42192,40,4,100,70,0,7,0
2,1,77610,70,7,1680,66,1,17,0
1,1,31761,96,5,98,34,1,9,0
1,1,34350,81,7,48,39,1,5,0
1,1,54591,63,5,519,69,1,19,0
1,1,71866,85,3,715,62,1,20,0
1,1,25293,51,8,37,49,1,5,0
2,0,42000,23,5,653,31,0,20,1
1,1,69520,95,5,1455,35,0,21,0
1,0,64713,11,4,602,48,1,19,1
2,1,27889,42,6,26,41,1,5,0
0,0,22123,77,5,102,58,0,7,0
1,1,27803,40,8,176,45,1,9,0
1,1,51651,32,8,433,58,1,17,0
1,1,68487,48,4,1366,30,0,30,0
1,1,56796,24,7,1001,49,1,27,0
0,1,87000,61,2,961,26,0,18,0
1,1,79823,6,2,1518,59,1,23,1
1,0,30828,16,3,56,38,1,8,0
2,1,34109,39,4,22,47,1,4,0
2,0,53367,2,7,400,44,2,21,1
0,1,22390,49,7,26,49,0,4,0
1,1,71322,31,2,350,42,1,13,0
2,1,49912,5,8,874,69,1,26,2
2,1,48699,90,5,40,68,2,5,0
1,1,80144,47,1,1367,43,0,19,0
1,0,54252,25,6,264,62,2,15,0
2,1,81929,60,6,2053,42,1,20,3
1,1,76068,67,6,1376,43,1,10,2
2,1,53204,40,4,45,42,2,5,0
2,1,67911,63,3,976,69,1,27,0
0,1,14796,1,9,51,34,1,6,1
2,1,78128,89,3,1264,44,1,20,2
0,1,14188,40,6,75,46,0,7,0
0,1,20425,5,7,57,32,1,7,0
2,1,58646,3,4,140,56,1,8,0
1,0,72967,1,5,497,48,1,19,2
2,1,48150,24,7,266,69,1,13,0
1,0,82332,89,2,2006,57,0,21,2
1,0,58275,48,7,615,63,2,23,0
2,1,44953,31,6,1021,37,0,24,1
1,1,34587,68,4,22,65,2,6,0
2,1,43018,46,5,133,44,1,7,0
2,1,45736,92,7,437,64,1,19,0
2,1,66476,80,4,1013,49,1,26,0
0,1,27733,16,7,57,37,1,7,0
2,1,69805,50,2,1038,66,1,27,0
2,0,72217,93,2,1573,56,0,22,0
1,0,25818,51,7,28,47,1,4,0
2,1,37509,24,7,123,42,1,9,0
0,1,25176,79,7,13,42,2,4,0
1,1,43586,26,8,132,38,1,10,0
0,1,53230,86,5,732,62,1,23,0
1,1,50116,68,5,66,61,2,7,1
1,1,84906,98,2,1631,46,0,24,3
1,1,61286,34,5,608,52,1,18,0
2,1,82333,60,2,1822,32,0,18,2
2,1,65220,3,6,1282,53,0,23,1
1,1,33590,65,7,8,44,3,4,0
1,0,30992,83,7,43,42,1,5,0
2,0,72309,64,3,1931,42,0,20,2
2,1,156924,85,0,8,69,0,0,0
0,1,16005,69,8,103,38,1,8,0
1,1,58692,21,7,395,53,1,15,0
1,0,40590,30,6,258,49,2,15,1
1,0,20587,39,7,25,48,1,5,0
2,0,62637,76,2,185,64,1,10,0
2,0,29435,11,9,180,52,2,11,1
1,0,19346,26,8,22,44,1,5,0
1,1,35788,34,6,44,47,2,7,0
1,0,36997,72,5,94,50,2,12,0
1,1,23539,13,6,81,61,0,7,0
1,0,65333,58,6,798,45,1,28,2
1,0,78499,12,4,1334,61,0,19,2
2,1,29732,23,9,38,47,1,5,0
2,1,41275,33,5,61,58,3,11,0
2,1,63516,30,5,300,45,2,16,0
2,1,42769,15,4,88,56,1,8,0
2,1,49572,25,7,54,60,2,7,0
1,1,69209,4,4,1782,46,0,16,1
1,1,17148,80,8,68,42,1,11,0
1,0,40590,30,6,258,49,2,15,1
2,1,30560,6,7,31,42,1,5,0
0,1,32146,16,6,66,35,1,8,0
0,0,41713,57,6,174,54,2,13,0
2,1,34176,9,3,28,43,1,5,0
2,1,58482,59,6,731,63,1,22,1
1,0,59686,78,4,274,53,1,12,0
2,1,60896,90,6,1701,54,1,26,1
1,1,62994,74,6,312,38,1,13,0
1,1,47320,10,6,414,61,1,20,0
0,0,74859,63,3,1565,69,0,23,1
0,0,15253,13,7,29,26,1,6,0
2,0,31560,98,8,94,44,1,8,0
1,0,72071,4,2,1338,64,1,20,0
2,0,91172,94,3,1092,28,0,14,5
1,1,90000,91,1,1479,34,0,18,3
1,0,41967,66,4,54,37,2,5,0
1,0,69263,14,6,568,53,1,18,1
0,0,65706,77,7,1199,48,0,27,4
1,1,60934,41,4,873,43,1,23,0
1,1,71965,21,3,1213,67,1,17,0
1,1,65210,25,6,731,63,1,22,2
2,1,79174,2,2,2043,43,0,19,3
2,0,81380,51,2,1893,51,0,17,0
1,1,52914,32,7,575,47,1,15,1
1,1,38946,84,5,257,63,1,12,0
1,1,26067,49,8,56,44,1,9,0
2,1,44325,69,8,542,46,1,21,1
1,1,42523,96,2,125,54,0,7,0
0,0,26487,23,5,69,40,1,9,0
0,1,53233,18,4,40,61,1,5,0
1,1,67716,8,5,1016,58,1,28,1
2,1,76234,21,3,907,46,1,23,1
2,1,84117,60,2,1566,62,0,24,1
2,1,65487,48,2,1169,61,0,17,0
0,1,25224,36,3,46,46,1,7,0
2,0,89616,36,2,1644,35,0,25,1
1,0,40851,63,7,59,47,2,5,0
1,1,27469,2,6,17,71,0,4,0
0,1,82347,38,3,1853,61,0,25,3
1,1,73803,61,6,1528,61,1,22,2
2,0,8820,52,8,35,66,2,10,0
1,0,43322,25,7,141,44,0,8,0
1,1,55593,63,6,546,45,1,17,1
1,1,50501,10,6,500,64,2,20,2
1,1,37085,65,8,61,43,2,10,0
0,0,16185,71,8,106,28,1,8,0
1,0,57731,0,6,704,49,1,26,0
1,1,73807,88,2,849,40,1,23,0
1,1,18929,15,6,85,28,0,6,0
1,0,35893,80,8,199,50,2,15,0
1,1,61014,17,7,1147,38,1,20,0
1,1,32144,76,7,54,64,2,10,1
0,1,14918,52,6,43,55,1,5,0
1,0,45146,28,4,53,55,2,6,0
0,0,41769,31,8,521,63,1,22,0
1,1,88325,42,2,1623,37,0,18,0
2,0,38054,24,7,45,68,2,7,0
0,0,80617,42,2,1435,23,0,19,0
1,1,5305,12,13,32,42,1,1,0
1,1,36807,88,6,16,64,2,4,0
1,1,28427,67,8,52,35,1,7,0
2,0,82032,54,1,1234,70,0,17,0
1,1,22775,40,8,15,40,1,4,0
2,1,40101,73,7,415,33,1,17,0
1,1,58025,81,4,470,39,1,18,0
2,0,75777,12,1,1438,36,0,21,3
0,1,7500,7,7,53,39,1,11,0
2,1,33562,33,4,51,55,3,9,0
2,0,57642,24,4,679,48,1,22,1
1,1,58554,55,7,586,50,2,22,0
1,1,63777,87,8,653,39,2,26,0
1,0,57967,39,5,468,56,1,19,0
1,1,24434,9,7,50,46,2,7,0
1,0,11012,82,9,84,34,1,9,1
2,0,44802,71,8,1049,48,0,27,0
1,0,26816,50,4,22,32,0,4,0
1,1,34421,81,7,30,44,1,4,0
1,1,61223,46,5,1341,51,1,18,0
2,1,64014,56,7,444,72,3,22,1
1,0,56981,91,6,1241,37,0,19,1
2,1,69245,8,3,843,62,1,23,0
2,1,52869,40,7,172,64,2,11,1
